FID1 IID1 FID2 IID2 RT EZ Z0 Z1 Z2 PI_HAT PHE DST PPC RATIO
0 GSO-14 0 GSO-93 OT 0 1.0 0.0 0.0 0.0 -1 0.673445 0.1367 1.1429
0 GSO-14 0 GSO-66 OT 0 1.0 0.0 0.0 0.0 -1 0.665257 0.0142 0.6667
0 GSO-14 0 GSO-90 OT 0 1.0 0.0 0.0 0.0 -1 0.729654 0.2919 1.5
0 GSO-14 0 GSO-99 OT 0 1.0 0.0 0.0 0.0 -1 0.701302 0.5 2.0
0 GSO-14 0 GSO-69 OT 0 0.8338 0.1162 0.05 0.1081 -1 0.738817 0.2919 1.5
0 GSO-14 0 GSO-102 OT 0 0.8603 0.1231 0.0167 0.0782 -1 0.729957 0.7081 2.75
0 GSO-51 0 GSO-73 OT 0 1.0 0.0 0.0 0.0 -1 0.709461 0.8633 4.0
0 GSO-51 0 GSO-79 OT 0 0.892 0.108 0.0 0.054 -1 0.719345 0.8633 4.0
0 GSO-51 0 GSO-37 OT 0 1.0 0.0 0.0 0.0 -1 0.715054 0.1367 1.1429
0 GSO-51 0 GSO-105 OT 0 0.9291 0.0 0.0709 0.0709 -1 0.726254 0.1367 1.1429
0 GSO-51 0 GSO-110 OT 0 1.0 0.0 0.0 0.0 -1 0.691476 0.5 2.0
0 GSO-51 0 GSO-34 OT 0 1.0 0.0 0.0 0.0 -1 0.706556 0.5 2.0
0 GSO-51 0 GSO-137 OT 0 0.9548 0.0452 0.0 0.0226 -1 0.712047 0.9498 6.5
0 GSO-51 0 GSO-126 OT 0 1.0 0.0 0.0 0.0 -1 0.701075 0.9498 6.5
0 GSO-51 0 GSO-44 OT 0 0.7188 0.2089 0.0723 0.1767 -1 0.75544 0.2919 1.5
0 GSO-51 0 GSO-133 OT 0 1.0 0.0 0.0 0.0 -1 0.699225 0.7081 2.75
0 GSO-51 0 GSO-33 OT 0 1.0 0.0 0.0 0.0 -1 0.699972 0.8633 4.0
0 GSO-51 0 GSO-84 OT 0 0.9529 0.0471 0.0 0.0235 -1 0.706449 0.2919 1.5
0 GSO-51 0 GSO-35 OT 0 1.0 0.0 0.0 0.0 -1 0.712125 0.5 2.0
0 GSO-51 0 GSO-70 OT 0 1.0 0.0 0.0 0.0 -1 0.704984 0.2919 1.5
0 GSO-51 0 GSO-40 OT 0 1.0 0.0 0.0 0.0 -1 0.705216 0.7081 2.75
0 GSO-51 0 GSO-89 OT 0 1.0 0.0 0.0 0.0 -1 0.697258 0.9498 6.5
0 GSO-51 0 GSO-112 OT 0 0.7035 0.2965 0.0 0.1482 -1 0.738421 0.9498 6.5
0 GSO-51 0 GSO-25 OT 0 1.0 0.0 0.0 0.0 -1 0.692453 0.2919 1.5
0 GSO-51 0 GSO-130 OT 0 1.0 0.0 0.0 0.0 -1 0.670382 0.2919 1.5
0 GSO-51 0 GSO-39 OT 0 1.0 0.0 0.0 0.0 -1 0.710927 0.8633 4.0
0 GSO-51 0 GSO-140 OT 0 1.0 0.0 0.0 0.0 -1 0.701769 0.7081 2.75
0 GSO-51 0 GSO-118 OT 0 1.0 0.0 0.0 0.0 -1 0.677058 0.0502 0.875
0 GSO-51 0 GSO-6 OT 0 1.0 0.0 0.0 0.0 -1 0.713195 0.7081 2.75
0 GSO-51 0 GSO-24 OT 0 0.8975 0.1025 0.0 0.0513 -1 0.70812 0.2919 1.5
0 GSO-51 0 GSO-32 OT 0 0.6868 0.2307 0.0825 0.1979 -1 0.760798 0.7081 2.75
0 GSO-51 0 GSO-75 OT 0 1.0 0.0 0.0 0.0 -1 0.686226 0.7081 2.75
0 GSO-51 0 GSO-81 OT 0 1.0 0.0 0.0 0.0 -1 0.738065 0.0502 0.875
0 GSO-51 0 GSO-13 OT 0 0.9479 0.0521 0.0 0.0261 -1 0.709977 0.8633 4.0
0 GSO-51 0 GSO-109 OT 0 1.0 0.0 0.0 0.0 -1 0.685581 0.0142 0.6667
0 GSO-51 0 GSO-48 OT 0 1.0 0.0 0.0 0.0 -1 0.702147 0.0502 0.875
0 GSO-51 0 GSO-23 OT 0 0.6371 0.3622 0.0007 0.1818 -1 0.751658 0.0502 0.875
0 GSO-51 0 GSO-29 OT 0 1.0 0.0 0.0 0.0 -1 0.700739 0.7081 2.75
0 GSO-51 0 GSO-91 OT 0 0.9311 0.0306 0.0383 0.0536 -1 0.726013 0.2919 1.5
0 GSO-51 0 GSO-95 OT 0 0.8133 0.1867 0.0 0.0934 -1 0.728727 0.0929 1.0
0 GSO-51 0 GSO-114 OT 0 0.2762 0.5902 0.1336 0.4287 -1 0.815085 0.9498 6.5
0 GSO-51 0 GSO-17 OT 0 1.0 0.0 0.0 0.0 -1 0.712692 0.8633 4.0
0 GSO-51 0 GSO-134 OT 0 1.0 0.0 0.0 0.0 -1 0.721065 0.0502 0.875
0 GSO-51 0 GSO-124 OT 0 0.946 0.0 0.054 0.054 -1 0.726156 0.0012 0.4
0 GSO-51 0 GSO-64 OT 0 1.0 0.0 0.0 0.0 -1 0.698381 0.7081 2.75
0 GSO-51 0 GSO-60 OT 0 1.0 0.0 0.0 0.0 -1 0.694825 0.7081 2.75
0 GSO-51 0 GSO-104 OT 0 0.8971 0.1029 0.0 0.0514 -1 0.707665 0.7081 2.75
0 GSO-51 0 GSO-143 OT 0 1.0 0.0 0.0 0.0 -1 0.703336 0.5 2.0
0 GSO-51 0 GSO-10 OT 0 0.8346 0.142 0.0233 0.0943 -1 0.733961 0.7081 2.75
0 GSO-51 0 GSO-1 OT 0 1.0 0.0 0.0 0.0 -1 0.702082 0.7081 2.75
0 GSO-51 0 GSO-142 OT 0 1.0 0.0 0.0 0.0 -1 0.714107 0.9498 6.5
0 GSO-51 0 GSO-83 OT 0 1.0 0.0 0.0 0.0 -1 0.709482 0.1367 1.1429
0 GSO-51 0 GSO-72 OT 0 0.8125 0.1144 0.073 0.1303 -1 0.74526 0.2919 1.5
0 GSO-51 0 GSO-53 OT 0 0.7853 0.1954 0.0193 0.117 -1 0.738665 0.5 2.0
0 GSO-51 0 GSO-101 OT 0 1.0 0.0 0.0 0.0 -1 0.686318 0.5 2.0
0 GSO-51 0 GSO-103 OT 0 0.7067 0.2896 0.0037 0.1485 -1 0.744534 0.7081 2.75
0 GSO-51 0 GSO-131 OT 0 1.0 0.0 0.0 0.0 -1 0.705459 0.7081 2.75
0 GSO-51 0 GSO-71 OT 0 1.0 0.0 0.0 0.0 -1 0.682273 0.7081 2.75
0 GSO-51 0 GSO-80 OT 0 1.0 0.0 0.0 0.0 -1 0.692244 0.7081 2.75
0 GSO-51 0 GSO-88 OT 0 0.9025 0.0975 0.0 0.0488 -1 0.721672 0.5 2.0
0 GSO-51 0 GSO-121 OT 0 1.0 0.0 0.0 0.0 -1 0.697623 0.9498 6.5
0 GSO-51 0 GSO-93 OT 0 1.0 0.0 0.0 0.0 -1 0.689236 0.8633 4.0
0 GSO-51 0 GSO-66 OT 0 1.0 0.0 0.0 0.0 -1 0.68624 0.8633 4.0
0 GSO-51 0 GSO-90 OT 0 1.0 0.0 0.0 0.0 -1 0.712677 0.7081 2.75
0 GSO-51 0 GSO-99 OT 0 0.9347 0.0 0.0653 0.0653 -1 0.72862 0.7081 2.75
0 GSO-51 0 GSO-69 OT 0 0.7257 0.2743 0.0 0.1371 -1 0.731604 0.2919 1.5
0 GSO-51 0 GSO-102 OT 0 0.8367 0.1633 0.0 0.0817 -1 0.728302 0.7081 2.75
0 GSO-73 0 GSO-79 OT 0 1.0 0.0 0.0 0.0 -1 0.694802 0.5 2.0
0 GSO-73 0 GSO-37 OT 0 1.0 0.0 0.0 0.0 -1 0.70692 0.5 2.0
0 GSO-73 0 GSO-105 OT 0 1.0 0.0 0.0 0.0 -1 0.678027 0.7081 2.75
0 GSO-73 0 GSO-110 OT 0 1.0 0.0 0.0 0.0 -1 0.71581 0.2919 1.5
0 GSO-73 0 GSO-34 OT 0 1.0 0.0 0.0 0.0 -1 0.70272 0.8633 4.0
0 GSO-73 0 GSO-137 OT 0 1.0 0.0 0.0 0.0 -1 0.700983 0.9498 6.5
0 GSO-73 0 GSO-126 OT 0 1.0 0.0 0.0 0.0 -1 0.686513 0.7081 2.75
0 GSO-73 0 GSO-44 OT 0 1.0 0.0 0.0 0.0 -1 0.707464 0.1367 1.1429
0 GSO-73 0 GSO-133 OT 0 1.0 0.0 0.0 0.0 -1 0.706632 0.7081 2.75
0 GSO-73 0 GSO-33 OT 0 1.0 0.0 0.0 0.0 -1 0.698185 0.8633 4.0
0 GSO-73 0 GSO-84 OT 0 1.0 0.0 0.0 0.0 -1 0.69893 0.1367 1.1429
0 GSO-73 0 GSO-35 OT 0 1.0 0.0 0.0 0.0 -1 0.698805 0.0502 0.875
0 GSO-73 0 GSO-70 OT 0 1.0 0.0 0.0 0.0 -1 0.696658 0.2919 1.5
0 GSO-73 0 GSO-40 OT 0 1.0 0.0 0.0 0.0 -1 0.706941 0.8633 4.0
0 GSO-73 0 GSO-89 OT 0 1.0 0.0 0.0 0.0 -1 0.712598 0.5 2.0
0 GSO-73 0 GSO-112 OT 0 1.0 0.0 0.0 0.0 -1 0.707432 0.9498 6.5
0 GSO-73 0 GSO-25 OT 0 1.0 0.0 0.0 0.0 -1 0.710388 0.2919 1.5
0 GSO-73 0 GSO-130 OT 0 0.7402 0.2598 0.0 0.1299 -1 0.725368 0.8633 4.0
0 GSO-73 0 GSO-39 OT 0 1.0 0.0 0.0 0.0 -1 0.710339 0.7081 2.75
0 GSO-73 0 GSO-140 OT 0 1.0 0.0 0.0 0.0 -1 0.705918 0.0502 0.875
0 GSO-73 0 GSO-118 OT 0 1.0 0.0 0.0 0.0 -1 0.680838 0.2919 1.5
0 GSO-73 0 GSO-6 OT 0 1.0 0.0 0.0 0.0 -1 0.698301 0.7081 2.75
0 GSO-73 0 GSO-24 OT 0 0.8226 0.1066 0.0708 0.1241 -1 0.743759 0.1367 1.1429
0 GSO-73 0 GSO-32 OT 0 1.0 0.0 0.0 0.0 -1 0.691516 0.7081 2.75
0 GSO-73 0 GSO-75 OT 0 0.9164 0.0836 0.0 0.0418 -1 0.719334 0.5 2.0
0 GSO-73 0 GSO-81 OT 0 1.0 0.0 0.0 0.0 -1 0.681249 0.1367 1.1429
0 GSO-73 0 GSO-13 OT 0 1.0 0.0 0.0 0.0 -1 0.697189 0.8633 4.0
0 GSO-73 0 GSO-109 OT 0 1.0 0.0 0.0 0.0 -1 0.704016 0.0142 0.6667
0 GSO-73 0 GSO-48 OT 0 1.0 0.0 0.0 0.0 -1 0.676157 0.0031 0.5
0 GSO-73 0 GSO-23 OT 0 0.6828 0.268 0.0491 0.1831 -1 0.755267 0.0031 0.5
0 GSO-73 0 GSO-29 OT 0 0.9663 0.0 0.0337 0.0337 -1 0.720716 0.7081 2.75
0 GSO-73 0 GSO-91 OT 0 1.0 0.0 0.0 0.0 -1 0.688723 0.2919 1.5
0 GSO-73 0 GSO-95 OT 0 0.5848 0.3069 0.1083 0.2617 -1 0.776605 0.2919 1.5
0 GSO-73 0 GSO-114 OT 0 1.0 0.0 0.0 0.0 -1 0.724637 0.2919 1.5
0 GSO-73 0 GSO-17 OT 0 1.0 0.0 0.0 0.0 -1 0.685513 0.2919 1.5
0 GSO-73 0 GSO-134 OT 0 1.0 0.0 0.0 0.0 -1 0.664203 0.1367 1.1429
0 GSO-73 0 GSO-124 OT 0 1.0 0.0 0.0 0.0 -1 0.698606 0.1367 1.1429
0 GSO-73 0 GSO-64 OT 0 1.0 0.0 0.0 0.0 -1 0.715954 0.2919 1.5
0 GSO-73 0 GSO-60 OT 0 1.0 0.0 0.0 0.0 -1 0.708609 0.7081 2.75
0 GSO-73 0 GSO-104 OT 0 1.0 0.0 0.0 0.0 -1 0.71567 0.1367 1.1429
0 GSO-73 0 GSO-143 OT 0 1.0 0.0 0.0 0.0 -1 0.71055 0.7081 2.75
0 GSO-73 0 GSO-10 OT 0 0.839 0.0706 0.0903 0.1256 -1 0.745427 0.5 2.0
0 GSO-73 0 GSO-1 OT 0 1.0 0.0 0.0 0.0 -1 0.6949 0.8633 4.0
0 GSO-73 0 GSO-142 OT 0 1.0 0.0 0.0 0.0 -1 0.705415 0.9498 6.5
0 GSO-73 0 GSO-83 OT 0 1.0 0.0 0.0 0.0 -1 0.71954 0.5 2.0
0 GSO-73 0 GSO-72 OT 0 1.0 0.0 0.0 0.0 -1 0.720392 0.2919 1.5
0 GSO-73 0 GSO-53 OT 0 1.0 0.0 0.0 0.0 -1 0.716411 0.7081 2.75
0 GSO-73 0 GSO-101 OT 0 1.0 0.0 0.0 0.0 -1 0.717613 0.5 2.0
0 GSO-73 0 GSO-103 OT 0 0.8334 0.0809 0.0857 0.1262 -1 0.745227 0.5 2.0
0 GSO-73 0 GSO-131 OT 0 1.0 0.0 0.0 0.0 -1 0.704626 0.7081 2.75
0 GSO-73 0 GSO-71 OT 0 1.0 0.0 0.0 0.0 -1 0.693487 0.5 2.0
0 GSO-73 0 GSO-80 OT 0 1.0 0.0 0.0 0.0 -1 0.701997 0.5 2.0
0 GSO-73 0 GSO-88 OT 0 0.9536 0.0 0.0464 0.0464 -1 0.721503 0.7081 2.75
0 GSO-73 0 GSO-121 OT 0 1.0 0.0 0.0 0.0 -1 0.713273 0.1367 1.1429
0 GSO-73 0 GSO-93 OT 0 0.9824 0.0176 0.0 0.0088 -1 0.713426 0.5 2.0
0 GSO-73 0 GSO-66 OT 0 1.0 0.0 0.0 0.0 -1 0.6997 0.5 2.0
0 GSO-73 0 GSO-90 OT 0 1.0 0.0 0.0 0.0 -1 0.694546 0.5 2.0
0 GSO-73 0 GSO-99 OT 0 1.0 0.0 0.0 0.0 -1 0.703837 0.5 2.0
0 GSO-73 0 GSO-69 OT 0 1.0 0.0 0.0 0.0 -1 0.678289 0.0502 0.875
0 GSO-73 0 GSO-102 OT 0 0.8823 0.1177 0.0 0.0588 -1 0.719965 0.2919 1.5
0 GSO-79 0 GSO-37 OT 0 0.9533 0.0 0.0467 0.0467 -1 0.722618 0.5 2.0
0 GSO-79 0 GSO-105 OT 0 0.2548 0.6049 0.1403 0.4427 -1 0.818634 0.9498 6.5
0 GSO-79 0 GSO-110 OT 0 1.0 0.0 0.0 0.0 -1 0.69125 0.1367 1.1429
0 GSO-79 0 GSO-34 OT 0 0.9094 0.0822 0.0083 0.0494 -1 0.723055 0.7081 2.75
0 GSO-79 0 GSO-137 OT 0 0.8916 0.072 0.0364 0.0724 -1 0.730019 0.8633 4.0
0 GSO-79 0 GSO-126 OT 0 0.4237 0.4018 0.1745 0.3754 -1 0.806142 0.9858 14.0
0 GSO-79 0 GSO-44 OT 0 1.0 0.0 0.0 0.0 -1 0.718962 0.2919 1.5
0 GSO-79 0 GSO-133 OT 0 1.0 0.0 0.0 0.0 -1 0.709464 0.5 2.0
0 GSO-79 0 GSO-33 OT 0 0.5987 0.3644 0.0369 0.2191 -1 0.762352 0.5 2.0
0 GSO-79 0 GSO-84 OT 0 1.0 0.0 0.0 0.0 -1 0.712924 0.2919 1.5
0 GSO-79 0 GSO-35 OT 0 1.0 0.0 0.0 0.0 -1 0.686645 0.0142 0.6667
0 GSO-79 0 GSO-70 OT 0 1.0 0.0 0.0 0.0 -1 0.70508 0.2919 1.5
0 GSO-79 0 GSO-40 OT 0 1.0 0.0 0.0 0.0 -1 0.700595 0.7081 2.75
0 GSO-79 0 GSO-89 OT 0 1.0 0.0 0.0 0.0 -1 0.70186 0.2919 1.5
0 GSO-79 0 GSO-112 OT 0 0.7805 0.2195 0.0 0.1097 -1 0.719856 0.5 2.0
0 GSO-79 0 GSO-25 OT 0 1.0 0.0 0.0 0.0 -1 0.688078 0.1367 1.1429
0 GSO-79 0 GSO-130 OT 0 0.9078 0.0877 0.0045 0.0484 -1 0.722552 0.5 2.0
0 GSO-79 0 GSO-39 OT 0 0.2802 0.6618 0.0579 0.3889 -1 0.801151 0.8633 4.0
0 GSO-79 0 GSO-140 OT 0 0.363 0.6074 0.0296 0.3333 -1 0.786983 0.1367 1.1429
0 GSO-79 0 GSO-118 OT 0 0.3269 0.6609 0.0122 0.3426 -1 0.787854 0.7081 2.75
0 GSO-79 0 GSO-6 OT 0 0.748 0.2437 0.0083 0.1301 -1 0.740813 0.2919 1.5
0 GSO-79 0 GSO-24 OT 0 1.0 0.0 0.0 0.0 -1 0.701581 0.2919 1.5
0 GSO-79 0 GSO-32 OT 0 1.0 0.0 0.0 0.0 -1 0.704077 0.2919 1.5
0 GSO-79 0 GSO-75 OT 0 1.0 0.0 0.0 0.0 -1 0.705183 0.7081 2.75
0 GSO-79 0 GSO-81 OT 0 1.0 0.0 0.0 0.0 -1 0.701321 0.5 2.0
0 GSO-79 0 GSO-13 OT 0 0.849 0.151 0.0 0.0755 -1 0.725445 0.8633 4.0
0 GSO-79 0 GSO-109 OT 0 1.0 0.0 0.0 0.0 -1 0.67744 0.0142 0.6667
0 GSO-79 0 GSO-48 OT 0 0.9687 0.0 0.0313 0.0313 -1 0.717827 0.2919 1.5
0 GSO-79 0 GSO-23 OT 0 0.802 0.198 0.0 0.099 -1 0.71991 0.0142 0.6667
0 GSO-79 0 GSO-29 OT 0 0.863 0.0864 0.0506 0.0938 -1 0.735708 0.8633 4.0
0 GSO-79 0 GSO-91 OT 0 1.0 0.0 0.0 0.0 -1 0.7248 0.1367 1.1429
0 GSO-79 0 GSO-95 OT 0 0.7857 0.0483 0.1659 0.1901 -1 0.76478 0.6473 2.5
0 GSO-79 0 GSO-114 OT 0 1.0 0.0 0.0 0.0 -1 0.70417 0.7081 2.75
0 GSO-79 0 GSO-17 OT 0 0.435 0.3641 0.2009 0.3829 -1 0.809605 0.9858 14.0
0 GSO-79 0 GSO-134 OT 0 1.0 0.0 0.0 0.0 -1 0.723909 0.2919 1.5
0 GSO-79 0 GSO-124 OT 0 1.0 0.0 0.0 0.0 -1 0.715818 0.6473 2.5
0 GSO-79 0 GSO-64 OT 0 0.7394 0.2261 0.0345 0.1475 -1 0.746426 0.2919 1.5
0 GSO-79 0 GSO-60 OT 0 1.0 0.0 0.0 0.0 -1 0.705587 0.2919 1.5
0 GSO-79 0 GSO-104 OT 0 0.773 0.1643 0.0627 0.1448 -1 0.747766 0.7081 2.75
0 GSO-79 0 GSO-143 OT 0 1.0 0.0 0.0 0.0 -1 0.688961 0.1367 1.1429
0 GSO-79 0 GSO-10 OT 0 0.9569 0.0235 0.0196 0.0313 -1 0.719835 0.2919 1.5
0 GSO-79 0 GSO-1 OT 0 1.0 0.0 0.0 0.0 -1 0.706126 0.1367 1.1429
0 GSO-79 0 GSO-142 OT 0 0.7559 0.2108 0.0334 0.1387 -1 0.744419 0.2919 1.5
0 GSO-79 0 GSO-83 OT 0 0.9067 0.0933 0.0 0.0466 -1 0.715528 0.2919 1.5
0 GSO-79 0 GSO-72 OT 0 0.9191 0.0809 0.0 0.0405 -1 0.717858 0.1367 1.1429
0 GSO-79 0 GSO-53 OT 0 0.6419 0.3424 0.0156 0.1868 -1 0.753799 0.7081 2.75
0 GSO-79 0 GSO-101 OT 0 1.0 0.0 0.0 0.0 -1 0.684384 0.2919 1.5
0 GSO-79 0 GSO-103 OT 0 0.9099 0.0537 0.0364 0.0633 -1 0.728022 0.5 2.0
0 GSO-79 0 GSO-131 OT 0 1.0 0.0 0.0 0.0 -1 0.679622 0.0502 0.875
0 GSO-79 0 GSO-71 OT 0 1.0 0.0 0.0 0.0 -1 0.702552 0.5 2.0
0 GSO-79 0 GSO-80 OT 0 1.0 0.0 0.0 0.0 -1 0.707011 0.2919 1.5
0 GSO-79 0 GSO-88 OT 0 1.0 0.0 0.0 0.0 -1 0.714572 0.5 2.0
0 GSO-79 0 GSO-121 OT 0 1.0 0.0 0.0 0.0 -1 0.707303 0.2919 1.5
0 GSO-79 0 GSO-93 OT 0 1.0 0.0 0.0 0.0 -1 0.679993 0.2919 1.5
0 GSO-79 0 GSO-66 OT 0 1.0 0.0 0.0 0.0 -1 0.670657 0.1367 1.1429
0 GSO-79 0 GSO-90 OT 0 0.9643 0.0 0.0357 0.0357 -1 0.721189 0.9498 6.5
0 GSO-79 0 GSO-99 OT 0 0.915 0.0716 0.0135 0.0493 -1 0.723369 0.5 2.0
0 GSO-79 0 GSO-69 OT 0 0.4634 0.5366 0.0 0.2683 -1 0.749214 0.5 2.0
0 GSO-79 0 GSO-102 OT 0 0.5856 0.2706 0.1439 0.2791 -1 0.782868 0.9858 14.0
0 GSO-37 0 GSO-105 OT 0 1.0 0.0 0.0 0.0 -1 0.724128 0.1367 1.1429
0 GSO-37 0 GSO-110 OT 0 1.0 0.0 0.0 0.0 -1 0.680808 0.5 2.0
0 GSO-37 0 GSO-34 OT 0 1.0 0.0 0.0 0.0 -1 0.705612 0.1367 1.1429
0 GSO-37 0 GSO-137 OT 0 1.0 0.0 0.0 0.0 -1 0.71203 0.2919 1.5
0 GSO-37 0 GSO-126 OT 0 1.0 0.0 0.0 0.0 -1 0.678966 0.2919 1.5
0 GSO-37 0 GSO-44 OT 0 1.0 0.0 0.0 0.0 -1 0.716974 0.0502 0.875
0 GSO-37 0 GSO-133 OT 0 0.9153 0.0332 0.0515 0.0681 -1 0.730118 0.5 2.0
0 GSO-37 0 GSO-33 OT 0 1.0 0.0 0.0 0.0 -1 0.733727 0.7081 2.75
0 GSO-37 0 GSO-84 OT 0 1.0 0.0 0.0 0.0 -1 0.721292 0.1367 1.1429
0 GSO-37 0 GSO-35 OT 0 1.0 0.0 0.0 0.0 -1 0.709962 0.2919 1.5
0 GSO-37 0 GSO-70 OT 0 1.0 0.0 0.0 0.0 -1 0.694991 0.2919 1.5
0 GSO-37 0 GSO-40 OT 0 1.0 0.0 0.0 0.0 -1 0.709849 0.5 2.0
0 GSO-37 0 GSO-89 OT 0 1.0 0.0 0.0 0.0 -1 0.715586 0.5 2.0
0 GSO-37 0 GSO-112 OT 0 0.8619 0.1046 0.0335 0.0858 -1 0.732764 0.7081 2.75
0 GSO-37 0 GSO-25 OT 0 0.7574 0.1265 0.1161 0.1793 -1 0.759004 0.2919 1.5
0 GSO-37 0 GSO-130 OT 0 1.0 0.0 0.0 0.0 -1 0.693963 0.2919 1.5
0 GSO-37 0 GSO-39 OT 0 0.8126 0.0738 0.1136 0.1505 -1 0.752493 0.2919 1.5
0 GSO-37 0 GSO-140 OT 0 1.0 0.0 0.0 0.0 -1 0.697821 0.0502 0.875
0 GSO-37 0 GSO-118 OT 0 1.0 0.0 0.0 0.0 -1 0.680525 0.5 2.0
0 GSO-37 0 GSO-6 OT 0 1.0 0.0 0.0 0.0 -1 0.730515 0.0502 0.875
0 GSO-37 0 GSO-24 OT 0 0.6974 0.1568 0.1458 0.2242 -1 0.770916 0.2919 1.5
0 GSO-37 0 GSO-32 OT 0 1.0 0.0 0.0 0.0 -1 0.696784 0.5 2.0
0 GSO-37 0 GSO-75 OT 0 0.9978 0.0014 0.0008 0.0015 -1 0.711981 0.5 2.0
0 GSO-37 0 GSO-81 OT 0 1.0 0.0 0.0 0.0 -1 0.729013 0.0142 0.6667
0 GSO-37 0 GSO-13 OT 0 1.0 0.0 0.0 0.0 -1 0.706935 0.1367 1.1429
0 GSO-37 0 GSO-109 OT 0 1.0 0.0 0.0 0.0 -1 0.677858 0.0142 0.6667
0 GSO-37 0 GSO-48 OT 0 1.0 0.0 0.0 0.0 -1 0.691345 0.0502 0.875
0 GSO-37 0 GSO-23 OT 0 0.5524 0.4476 0.0 0.2238 -1 0.752199 0.2919 1.5
0 GSO-37 0 GSO-29 OT 0 1.0 0.0 0.0 0.0 -1 0.714913 0.5 2.0
0 GSO-37 0 GSO-91 OT 0 1.0 0.0 0.0 0.0 -1 0.704775 0.2248 1.3333
0 GSO-37 0 GSO-95 OT 0 0.7039 0.2961 0.0 0.1481 -1 0.742621 0.0929 1.0
0 GSO-37 0 GSO-114 OT 0 1.0 0.0 0.0 0.0 -1 0.698174 0.5 2.0
0 GSO-37 0 GSO-17 OT 0 1.0 0.0 0.0 0.0 -1 0.69265 0.5 2.0
0 GSO-37 0 GSO-134 OT 0 1.0 0.0 0.0 0.0 -1 0.69149 0.2919 1.5
0 GSO-37 0 GSO-124 OT 0 1.0 0.0 0.0 0.0 -1 0.714916 0.0929 1.0
0 GSO-37 0 GSO-64 OT 0 0.7121 0.2868 0.0011 0.1445 -1 0.74349 0.1367 1.1429
0 GSO-37 0 GSO-60 OT 0 1.0 0.0 0.0 0.0 -1 0.682436 0.0142 0.6667
0 GSO-37 0 GSO-104 OT 0 0.8968 0.0 0.1032 0.1032 -1 0.734021 0.5 2.0
0 GSO-37 0 GSO-143 OT 0 1.0 0.0 0.0 0.0 -1 0.689691 0.5 2.0
0 GSO-37 0 GSO-10 OT 0 1.0 0.0 0.0 0.0 -1 0.707057 0.2919 1.5
0 GSO-37 0 GSO-1 OT 0 0.6618 0.29 0.0482 0.1932 -1 0.757419 0.5 2.0
0 GSO-37 0 GSO-142 OT 0 1.0 0.0 0.0 0.0 -1 0.716405 0.0502 0.875
0 GSO-37 0 GSO-83 OT 0 1.0 0.0 0.0 0.0 -1 0.697047 0.5 2.0
0 GSO-37 0 GSO-72 OT 0 0.8402 0.1287 0.0311 0.0955 -1 0.734738 0.2919 1.5
0 GSO-37 0 GSO-53 OT 0 1.0 0.0 0.0 0.0 -1 0.718663 0.1367 1.1429
0 GSO-37 0 GSO-101 OT 0 1.0 0.0 0.0 0.0 -1 0.691367 0.1367 1.1429
0 GSO-37 0 GSO-103 OT 0 0.9282 0.0 0.0718 0.0718 -1 0.725883 0.7081 2.75
0 GSO-37 0 GSO-131 OT 0 1.0 0.0 0.0 0.0 -1 0.66905 0.5 2.0
0 GSO-37 0 GSO-71 OT 0 1.0 0.0 0.0 0.0 -1 0.676047 0.1367 1.1429
0 GSO-37 0 GSO-80 OT 0 0.7642 0.1418 0.0941 0.165 -1 0.754337 0.1367 1.1429
0 GSO-37 0 GSO-88 OT 0 1.0 0.0 0.0 0.0 -1 0.706834 0.5 2.0
0 GSO-37 0 GSO-121 OT 0 1.0 0.0 0.0 0.0 -1 0.700848 0.1367 1.1429
0 GSO-37 0 GSO-93 OT 0 1.0 0.0 0.0 0.0 -1 0.701607 0.7081 2.75
0 GSO-37 0 GSO-66 OT 0 1.0 0.0 0.0 0.0 -1 0.720512 0.7081 2.75
0 GSO-37 0 GSO-90 OT 0 1.0 0.0 0.0 0.0 -1 0.714817 0.5 2.0
0 GSO-37 0 GSO-99 OT 0 0.9176 0.0 0.0824 0.0824 -1 0.729682 0.8633 4.0
0 GSO-37 0 GSO-69 OT 0 1.0 0.0 0.0 0.0 -1 0.671832 0.2919 1.5
0 GSO-37 0 GSO-102 OT 0 0.8667 0.0326 0.1007 0.117 -1 0.744244 0.7081 2.75
0 GSO-105 0 GSO-110 OT 0 1.0 0.0 0.0 0.0 -1 0.687358 0.1367 1.1429
0 GSO-105 0 GSO-34 OT 0 0.9848 0.0 0.0152 0.0152 -1 0.714768 0.7081 2.75
0 GSO-105 0 GSO-137 OT 0 0.9224 0.0 0.0776 0.0776 -1 0.730471 0.8633 4.0
0 GSO-105 0 GSO-126 OT 0 0.7448 0.1333 0.1219 0.1885 -1 0.761421 0.9498 6.5
0 GSO-105 0 GSO-44 OT 0 0.8825 0.0 0.1175 0.1175 -1 0.736561 0.2919 1.5
0 GSO-105 0 GSO-133 OT 0 1.0 0.0 0.0 0.0 -1 0.697433 0.1367 1.1429
0 GSO-105 0 GSO-33 OT 0 0.7277 0.253 0.0192 0.1458 -1 0.744999 0.5 2.0
0 GSO-105 0 GSO-84 OT 0 1.0 0.0 0.0 0.0 -1 0.709139 0.0142 0.6667
0 GSO-105 0 GSO-35 OT 0 1.0 0.0 0.0 0.0 -1 0.703055 0.1367 1.1429
